key,source,target
UI_Outfits/Outfit_2_Description,Unlocked by killing Yang,Yang hilda desblokeatzen da.
UI_Outfits/OUTFIT_13_Description,Unlocked by permanently unlocking all skills.,Abilezia guztiak betirako desblokeatzarekin desblokeatzen da.
UI_Outfits/Outfit_3_Description,Unlocked by sparing Yang,Yang-i barkatuta desblokeatzen da.
UI_Outfits/Outfit_1_Description,Unlocked with the Deluxe Edition,Deluxe Edizioarekin desblokeatzen da.
UI_Outfits/OUTFIT_8_Description,"Unlocked with the Deluxe Edition after completing the ""Hot on Sean's tracks"" Goal","Deluxe Edizioarekin desblokeatzen da, ""Eskuak zikinak dauzkat"" Helburua osatu eta gero."
UI_Outfits/OUTFIT_5_Description,"Unlocked with the Deluxe Edition after completing the ""Squad Leader"" Goal","Deluxe Edizioarekin desblokeatzen da, ""Brigadako Liderra"" Helburua osatu eta gero."
UI_Outfits/OUTFIT_11_Description,Unlocked with the Deluxe Edition after getting 3 stamps for all challenges of a single arena pack.,Deluxe Edizioarekin desblokeatzen da, ARENA multzo bateko erronka guztietan 3 zigilu lortu eta gero.
UI_Outfits/Outfit_1_Unlock,Upgrade to Deluxe Edition,Hobetu Deluxe Ediziora
UI_Outfits/OUTFIT_StreetWear_Name,Urban flair,Kaleko klasea
UI_Outfits/Outfit_2_Name,Vengeance,Mendekua
UI_Outfits/OUTFIT_6_Name,Wing Chun (Dark),Wing Chun (Iluna)
UI_Outfits/OUTFIT_7_Name,Wing Chun (Light),Wing Chun (Argia)
UI_Outfits/OUTFIT_13_Name,Wisdom,Jakituria
UI_Outfits/OUTFIT_Wisdom_Name,Wisdom,Jakituria
UI_Outfits/Outfit_3_Name,Wude,Wude
UI_Outfits/Outfit_1_Name,Young Man Suit,Young Man-en trajea
UI_Outfits/OUTFIT_8_Unlock,"[Deluxe edition] Clear the Goal ""Hot on Sean's tracks"" in the Club","[Deluxe Edizioa] Osatu ""Eskuak zikinak dauzkat"" Helburua Klubean."
UI_Outfits/OUTFIT_5_Unlock,"[Deluxe edition] Clear the Goal ""Squad Leader"" in the Squats (get any ending to unlock Goals)","[Deluxe Edizioa] Osatu ""Brigadako Liderra"" Helburua Okupa eremuan (lortu edozein bukaera Helburuak lortzeko)."
UI_Outfits/OUTFIT_11_Unlock,[Deluxe edition] Get 3 stamps for all challenges of a single arena pack.,[Deluxe Edizioa] Lortu ARENA multzo bateko erronka guztietan 3 zigilu.
UI_Popup/Popup_WuguanSecondary,All progress (except Detective Board) will be lost.,Aurrerapen guztiak (Detektibe arbela izan ezik) galduko dira.
UI_Popup/Popup_LeaveReplaySecondary,All unsaved modifications will be lost.,Gorde gabeko aldagarri guztiak galduko dira.
UI_Popup/Popup_ChallengeQuit_Primary,Any progress in this challenge will be lost.,Erronka honetako aurrerapen guztiak galduko dira.
UI_Popup/Popup_LastCheckpointProgress,Any progress since the last checkpoint will be lost.,Azken gordetze puntutik egindako aurrerapen guztiak galduko dira.
UI_Popup/Popup_DefaultSettings,Apply default settings?,Aplikatu berezko ezarpenak?
UI_Popup/Popup_CancelEvent,Apply modifications?,Aplikatu aldagarriak?
UI_Popup/Popup_AreYouSure,Are you sure?,Ziur zaude?
UI_Popup/Popup_WarningArena_GameNotFinishedPart2,Arenas are stand-alone content aimed toward experienced players. It has its own progression and is split from the Story.,ARENAk esperientzia duten jokalarientzat pentsatutako eduki bereiziak dira. Bere progresioa du eta Istorioarengandik banatuta dago.
UI_Popup/Popup_AutoDetectSettings,Auto-detect settings?,Automatikoki igarri ezarpenak?
UI_Popup/Popup_LastCheckpointSaved,"Death Counter, Age, and Detective Board states are saved.","Heriotz Kontagailua, Adina eta Detektibe arbelaren egoerak gorde dira."
UI_Popup/Popup_ReplayEditorSecondary,"Death Counter, Age, and Detective Board states are saved. Current recording will be stopped.","Heriotz Kontagailua, Adina eta Detektibe arbelaren egoerak gorde unekoa. Uneko grabaketa gelditu egingo da."
UI_Popup/Popup_LeaveReplayPrimary,Do you really want to quit?,Benetan irten nahi duzu?
UI_Popup/Popup_TutoPrimary,Do you really want to restart the tutorial?,Ziur zaude tutoriala berriro hasi nahi duzula?
UI_Popup/Popup_WuguanPrimary,Do you really want to restart?,Ziur zaude berriro hasi nahi duzula?
UI_Popup/Popup_LeavePhotomodePrimary,Do you want to leave Photo Mode?,Argazki modua utzi nahi duzu?
UI_Popup/Popup_ReplayEditorPrimary,Enter replay editor? Any progress since the last checkpoint will be lost.,Errpikapen editorean sartu? Azken gordetze puntutik egindako aurrerapen guztiak galduko dira.
UI_Popup/Popu_PhotomodeExport,Export Screenshot,Esportatu pantaila argazkia
UI_Popup/Popup_ReplayEditorExport,Export Video,Esportatu bideoa
UI_Popup/Popup_BackToWuguanPrimary,Go Back to the Wuguan?,Wuguan-era itzuli?
UI_Popup/Popup_ContinueWithoutSaving,Progression cannot be saved. You can still play without saving.,Aurrerapena ezin da gorde. Gorde gabe jostatzen segi dezakezu.
UI_Popup/Popup_ChallengeRestart_Secondary,Score will be lost.,Puntuazioa galdu egingo da.
UI_Popup/Popup_GameOver_Difficulty,"Select an hideout to resume your vengeance, OR adjust your difficulty and go back to the first hideout.","Aukeratu gordeleku bat zure mendekuarekin jarraitzeko, EDO doitu zure zailtasuna eta itzuli lehenengo gordelekura."
UI_Popup/Popup_WarningArena_Gamefinished,The Arenas is a stand-alone content separated from the game. ,ARENAk jokotik bereiziak diren edukiak dira.
UI_Popup/Popup_ShrineExit,"This Shrine will be consumed, even if you did not unlock any rewards.","Erlikia hau kontsumitu egingo da, nahiz eta saririk ez desblokeatu."
UI_Popup/Popup_NewGame_Primary,This will erase all your progress.,Honek zure aurrerapen guztiak ezabatuko ditu.
UI_Popup/Popup_WarningArena_GameNotFinished,We advise that you complete the Story before continuing. ,Aurrera jarraitu baino lehen istorioa bukatzea gomendatzen dizugu. 
UI_Popup/Popup_WarningArena_Continue,Would you like to continue?,Jarraitu nahi al duzu?
UI_Popup/Popup_GameOver_Secondary,"XP, Level Score, Shrines rewards unlocked in this level and Skills not permanently unlocked will be lost.","Esperientzia, mailako puntuazioak, maila honetan desblokeatutako Erlikietako sariak eta betirako desblokeatu ez diren abileziak galdu egingo dira."
UI_Popup/Popup_StartupDeath,You are currently dead. Choose the Hideout you wish to restart from.,Une honetan hilda unekoa. Aukeratu zein Gordelekutatik hasi nahi duzun.
UI_Popup/Popup_ChallengeMainMenu_Primary,You will get back to the main menu and your progress in this challenge will not be saved.,Menu nagusira itzuliko zara eta erronka honetan egindako aurrerapenak ez dira gordeko.
UI_Popup/Popup_ChallengeSelection_Primary,You will get back to the selection and your progress in this challenge will not be saved.,Aukeraketara itzuliko zara eta erronka honetan egindako aurrerapenak ez dira gordeko.
UI_Popup/Popup_PreviousHideoutSecondary,"You will go back to the youngest age you reached this Hideout at, with the last shrine rewards you got there, and your current Detective Board.","Gordeleku honetara ailegatu zinen adin gazteenera itzuliko zara, azken erlikiarekin lortutako unekoan eta zure oraingo Detektibe arbelarekin."
UI_Popup/Popup_ChallengeRestart_Primary,You will lose your current progress and restart the challenge.,Zure uneko aurrerapena galdu eta erronka berriz hasiko duzu.
UI_Popup/Popup_RestartPrimary,You will lose your current progress and restart this Hideout.,Zure uneko aurrerapena galdu eta Gordeleku hau berriz hasiko duzu.
UI_Popup/Popup_GameOver_Primary,You will lose your current progress and select another Hideout.,Zure uneko aurrerapena galdu eta beste Gordeleku bat aukeratuko duzu.
UI_Popup/Popup_PreviousHideoutPrimary,You will lose your current progress. Do you really want to return to this Hideout? ,Zure uneko aurrerapena galduko duzu. Ziur zaude Gordeleku honetara itzuli nahi duzula? 
UI_Popup/Popup_UnlockSkill,You will spend {0} XP points to learn this skill.,Abilezia hau ikasteko {0} esperientzia gastatuko duzu.
UI_Popup/Popup_PermUnlock,You will spend {0} XP to Permanently Unlock this skill.,Abilezia hau desblokeatzeko {0} esperientzia gastatuko duzu.
UI_Popup/Popup_Consolidate,You will spend {0} XP to add 1 Permanent Unlock counter.,Betirako Desblokeatuen kontagailu bat gehitzeko {0} esperientzia gastatuko duzu.
UI_ReplaySettingDescription/ColorGrading,Add a color effect on screen,Gehitu kolore efektu bat pantailan
UI_ReplaySettingDescription/FogDensity,Ambient fog density,Inguruneko lainoaren trinkotasuna
UI_ReplaySettingDescription/FocusModeTypeTarget,Base focus distance on a selected actor,Aukeratutako aktorearen fokatze disntatzia ezartzen du.
UI_ReplaySettingDescription/FocusModeTypeManual,Base focus distance on a selected value,Aukeratutako balioaren fokatze disntatzia ezartzen du.
UI_ReplaySettingDescription/FocusModeTarget,Based on which actor should focus distance be calculated,Fokatze puntua izango den aktorea aukeratzen du.
UI_ReplaySettingDescription/BlendTypeEaseInOut,"Camera accelerates, then slows down when reaching its next position","Kamera azeleratu egingo da eta bere hurrengo posizioa ailegatzean, moteldu"
UI_ReplaySettingDescription/BlendTypeLinear,Camera moves at a steady pace to its next position,Kamera abiadura finkoan joango da hurrengo posiziora
UI_ReplaySettingDescription/BlendTypeEaseIn,Camera moves to its next position at an increasing speed,Kamera hurrengo posiziora abiadura handituz joango da
UI_ReplaySettingDescription/BlendTypeEaseOut,Camera slows down when reaching its next position,Kamera moteldu egingo da hurrngo posiziora hurbiltzean
UI_ReplaySettingDescription/BlendTypeStep,Camera stays put until next key,Kamera geldirik dago hurrengo kodera arte
UI_ReplaySettingDescription/AspectRatio,Change image dimensions,Irudiaren dimentsioak aldatu
UI_ReplaySettingDescription/SpeedKeyDilationTime,Change playback speed (will last until the next key impacting speed),Aldatu erreprodukzio abiadura (abiadurari eragiten dion hurrengo gakora arte iraungo du)
UI_ReplaySettingDescription/SpeedKey,Change playback speed from this point onward without impacting camera position,Erreprodukzio abiadura aldatuko du hemendik aurrera kameraren posizioari eragin gabe
UI_ReplaySettingDescription/PhotoModeRotateMainChar,Change the main character rotation,Aldatu pertsonaia nagusiaren errotazioa
UI_ReplaySettingDescription/FadeToBlackNone,Choose a transition effect to play from this key,Aukeratu gako honekin erreproduzituko den trantsizio efektu bat
UI_ReplaySettingDescription/PhotoModeHideActors,Choose actors to hide from scene,Aukeratu eszenatik gordetzeko aktoreak
UI_ReplaySettingDescription/CameraTypeLookAt,Choose an actor for the camera to keep looking at,Aukeratu kamerak begiratuko duen aktorea
UI_ReplaySettingDescription/CameraTypeFollow,Choose an actor for the camera to move with,Aukeratu kamerak zein aktoreri jarraituko dion
UI_ReplaySettingDescription/Music,Choose the music to play during preview,Aukeratu aurrebistan entzungo den musika
UI_ReplaySettingDescription/LogoPlacement,Choose where the game logo appears,Aukeratu non agertuko den jokoaren logoa
UI_ReplaySettingDescription/MenuPhotomode,Create a custom screenshot,Sortu pantaila-argazki pertsonalizatua
UI_ReplaySettingDescription/CustomKey,"Default customisable key, allowing a manual camera placement","Lehenetsitako gako pertsonalizatua, kameraren ezkuzko kokatzea ahalbidetuz."
UI_ReplaySettingDescription/Vignette,Dim screen borders,Ahuldu pantailaren ertzak
UI_ReplaySettingDescription/Logo,"Display the game's logo",Erakutsi jokoaren logoa
UI_ReplaySettingDescription/FocusDistance,Distance from camera that appears clear,Kameraren fokatzen distantzia
UI_ReplaySettingDescription/SpeedKeyDilationTimeOption,How much faster/slower should the playback speed be,Erreprodukzio abiadura ezartzen du
UI_ReplaySettingDescription/CameraCut,Instant cut between two camera positions,Kameraren bi kokapenen arteko berehalako mozketa
UI_ReplaySettingDescription/FilterWeight,Intensity of the color effect,Kolore efektuaren intentsitatea
UI_ReplaySettingDescription/GrainIntensity,Intensity of the grain effect,Ale efektuaren intentsitatea
UI_ReplaySettingDescription/Fade,Play a black transition effect starting from this key,Erreproduzitu beltz-trantsizio efektu bat gako honetatik hasita
UI_ReplaySettingDescription/Aperture,Range of the area appearing clear,Fokatuta ikusiko den eremuaren distantzia
UI_ReplaySettingDescription/Reset,Reset your current preset modifications,Berrezarri zure uneko aurrezarpen aldaketak
UI_ReplaySettingDescription/SavePreset,Save your current modifications in the preset slot,Gorde zure uneko aldaketak aurrezarpen artekan
UI_ReplaySettingDescription/FadeToBlack,Screen gradually turns black,Pantaila apurka belztuko da
UI_ReplaySettingDescription/FadeFromBlack,Screen starts black and gradually shows the video,Pantaila beltzean hasi eta bideoa apurka erakutsiko da
UI_ReplaySettingDescription/FadeSolidBlack,Screen stays black,Pantaila beltzean dago
UI_ReplaySettingDescription/PhotoModeMainCharPose,Select a pose for the main character,Aukeratu pertsonaia nagusiaren posea
UI_ReplaySettingDescription/PhotoModePosition,Select a step of the animation for the character pose,Aukeratu pertsonaiaren posearen animazioaren pausua
UI_ReplaySettingDescription/PhotoModePickDistance,Select an element to base focus distance on,Aukeratu zein elementuk nahi duzun fokua izatea
UI_ReplaySettingDescription/ChangeBlendType,Select how camera moves to its next position,Aukeratu kamera nola mugituko duen bere hurrengo posiziora
UI_ReplaySettingDescription/Exposure,Select how dark/light the screen is,Aukeartu pantailaren iluntasun/argitasuna
UI_ReplaySettingDescription/CameraType,Set camera behavior from this key onward,Aukeratu kameraren jokabidea gako honetatik aurrera
UI_ReplaySettingDescription/FocusMode,Should camera create a depth blur effect,Ezarri kamerak sakonera-lausotasun efektua sortu behar ote duen
UI_ReplaySettingDescription/PhotoModeFocusMode,Should camera create a depth blur effect,Ezarri kamerak sakonera-lausotasun efektua sortu behar ote duen
UI_ReplaySettingDescription/VisibleCloseUp,Should elements become see-through when camera is close,Ezarri elementuetan zehar ikusiko litzatekeen kamera hurbilegi dutenean.
UI_ReplaySettingDescription/FadeKey,Start a black fade effect from this point onward without impacting camera position,"Beltzeranzko efektu batekin hasiko da puntu honetatik aurrera kameraren posizioari eragin gabe"
UI_ReplaySettingDescription/MenuStartRecording,Start recording your best moves!,Hasi zure mugimendu onenak grabatzen!
UI_ReplaySettingDescription/MenuEndRecording,Stop and save your current recording,Gelditu eta gorde zure uneko grabazioa
UI_ReplaySettingDescription/CameraTypeIgnored,This key does not impact camera position,Gako honek ez du kameraren posizioan eragiten
UI_ReplaySettingDescription/FadingDuration,Transition effect duration in seconds,Trantsizio efektuaren iraupena segundotan
UI_ReplaySettingDescription/GameplayKey,Use camera from gameplay from this point onward,Erabili jokoko kamera puntu honetatik aurrera
UI_ReplaySettingDescription/CameraTypeGameplay,Use the camera from the recorded gameplay,Erabili grabaketako kamera
UI_ReplaySettingDescription/MenuReplayEditor,Watch and edit your recorded videos,Ikusi eta editatu grabatutako bideoak
UI_ReplaySettingDescription/CameraTypeCustom,You can place the camera using the Free Camera mode,Kamera edonon kokatu dezakezu Kamera Aske moduan
UI_Save/Save_ChooseSlot,Choose a slot,Aukeratu arteka bat
UI_Save/Save_Current,Current Save,Uneko gordetakoa
UI_Save/Save_EmptySlot,Empty Slot,Arteka hutsa
UI_Save/GameSave,Game Save,Gorde partida
UI_Save/PlayerProfile,Player Profile,Jokalariaren profila
UI_Save/Save_Playtime,Playtime | {Day}d {Hours}h {Minutes}m,Joko denbora | {Day}e {Hours}o {Minutes}m
UI_Save/Save_MaleDescription,"The Boy's Revenge",Mutikoaren mendekua
UI_Save/Save_FemaleDescription,"The Girl's Revenge",Neskatoaren mendekua
UI_Save/Save_Date,{Day}.{Month}.{Year} - {Hour}:{Minute} ,{Year}.{Month}.{Day} - {Hour}:{Minute} 
UI_ShrineRewards/XP1.Description,Add 1/2 Focus Bar,Gehitu Foku barra erdia
UI_ShrineRewards/XP3.Title,Death Counter,Heriotz Kontagailua
UI_ShrineRewards/Score2.Title,Focus Regain,Fokatzea berreskuratu
UI_ShrineRewards/XP1.Title,Focus Reserve,Foku erreserba
UI_ShrineRewards/Age2.Title,Health Gained On Takedowns,Eraisteetan irabazitako osasuna
UI_ShrineRewards/XP2.Description,Improve Weapon Damage and impact on opponent Structure,Handitu aurkariaren orekan armek emandako mina.
UI_ShrineRewards/Score2.Description,Increase Focus regain on successful Avoid or Parry,Handitu ekidite edo aldaratze batean berreskuratutako fokatzea
UI_ShrineRewards/Age2.Description,Increase Health gained on Takedowns,Handitu eraisteetan irabazitako osasuna
UI_ShrineRewards/Score1.Description,Increase Structure gain on successful Avoid,Handitu ekidite arrakastatsuetan lortutako oreka eskuratzea
UI_ShrineRewards/Age3.Description,Increase Weapon Durability,Handitu armen iraunkortasuna
UI_ShrineRewards/Score3.Description,Increase impact of Parry on opponent Structure,Handitu aldaratze batek aurkariaren orekan izango duen eragina
UI_ShrineRewards/Age1.Description,Increase maximum Structure,Handitu oreka maximoa
UI_ShrineRewards/Score3.Title,Parry Impact,Aldaratze eragina
UI_ShrineRewards/Age4.Description,Recover 5 years,Berreskuratu 5 urte
UI_ShrineRewards/Age4.Title,Rejuvenate,Gazteagotu
UI_ShrineRewards/XP3.Description,Reset your Death Counter to zero,Berrezarri zure Heriotz Kontagailua zerora
UI_ShrineRewards/Score1.Title,Structure Regain,Oreka berreskuratu
UI_ShrineRewards/Age1.Title,Structure Reserve,Oreka erreserba
UI_ShrineRewards/Age3.Title,Weapon Durability,Armen iraupena
UI_ShrineRewards/XP2.Title,Weapon Proficiency,Armen gaitasuna
UI_TrainingRoom/TrainingRoom_AiBehaviour_Aggressive,Aggressive,Oldarkorra
UI_TrainingRoom/TrainingRoom_Archetype,Archetype,Arketipoa
UI_TrainingRoom/TrainingRoom_ChangeAIBehaviour,Change enemy behaviour,Aldatu etsaiaren jokabidea
UI_TrainingRoom/TrainingRoom_ChangeEnemyType,Change enemy type,Aldatu etsai mota
UI_TrainingRoom/TrainingRoom_FinishTraining,Finish Training,Bukatu entrenamendua
UI_TrainingRoom/TrainingRoom_LeaveFreeTraining,Leave Free Training,Utzi entrenamendu askea
UI_TrainingRoom/TrainingRoom_Tutorial_Leave,Leave Tutorial,Utzi tutoriala
UI_TrainingRoom/TrainingRoom_Number,Number,Zenbakia
UI_TrainingRoom/TrainingRoom_AiBehaviour_Passive,Passive,Pasiboa
UI_TrainingRoom/TrainingRoom_Tutorial_Enter,Replay Tutorial,Errpikatu tutoriala
UI_TrainingRoom/TrainingRoom_TipResetSituation,Reset Situation,Berrezarri egoera
UI_TrainingRoom/TrainingRoom_Version,Version,Bertsioa
Video_Descriptions/Opt_Luminosity,Adjusts global luminosity of the game.,Jokoko argiztapen orokorra doitzen du.
Video_Descriptions/Opt_RenderRes,Adjusts the quality of render resolution.,Errendatze bereizemaren kalitatea doitzen du.
Video_Descriptions/Opt_HighContrast,"Apply a high contrast filter to the game: blue character, red opponents and yellow items over a dark background.","Aplikatu kontraste handiko filtroa jokoan: pertsonaia urdina, arerio gorriak eta objektu horiak atzealde ilunaren gainean."
Video_Descriptions/Opt_Window,Displays the game inside a window.,Bistaratu jokoa leiho batean
Video_Descriptions/DLSS_Tooltip,NVIDIA DLSS uses AI Super Resolution to provide the highest possible frame rates at maximum graphics settings. DLSS requires an NVIDIA RTX graphics card.,NVIDIA DLSS-k AA Super Bereizmena erabiltzen du frame-tasa ahalik eta altuenak emateko ezarpen grafiko altuenetan. DLSS-k NVIDIA RTX txartel grafikoa behar du.
