LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
line:7a82dc,baina txalupa hori ez zen\nhorrelakoetarako eraiki,"that boat's not really built\nfor that kinda action, though",,Original,DuckFixedBoatStart
line:160609,ehh,huh,,DeerKidBoat,DuckFixedBoatStart
line:810552,jakin nahi nuke...,i wonder...,,DeerKidBoat,DuckFixedBoatStart
line:ff1a90,...antzeko txalupa EGIN dezakegu?,...could we MAKE it that kinda boat!?,,DeerKidBoat,DuckFixedBoatStart
line:c98240,hmm!,hmm!!,,Original,DuckFixedBoatStart
line:6cc9f6,galdera ona!,good question!,,Original,DuckFixedBoatStart
line:5d5645,ehh,uhh,,Player,DuckFixedBoatStart
line:b6aea4,hobe dugu joatea,i think we'd better get going,,Player,DuckFixedBoatStart
line:59d92c,ados,alrighty,,Original,DuckFixedBoatStart
line:ef1e2a,"alferkerian egotera\nitzuli behar dut, halere","i gotta get back to\nslacking off, anyway",,Original,DuckFixedBoatStart
line:60a587,eskerrik asko!,thanks again!,,Player,DuckFixedBoatStart
line:a2346b,hm,um,,Player,FishBuyerBrokenBoat
line:ed810d,jakinmina nuen...,i was just curious...,,Player,FishBuyerBrokenBoat
line:a51dd6,baina ba al dakizu ezer\ntxalupen konponketari buruz?,but do you happen to know\nanything about boat repair?,,Player,FishBuyerBrokenBoat
line:12c5ef,kar,heh,,Original,FishBuyerBrokenBoat
line:7c72dc,bai horixe!,i sure do!,,Original,FishBuyerBrokenBoat
line:fd9684,orain,now,,Original,FishBuyerBrokenBoat
line:0abcfc,ez naiz apala izango,i ain't gonna be modest about this,,Original,FishBuyerBrokenBoat
line:b37395,txalupei buruz ari garenean...,when it comes to boats...,,Original,FishBuyerBrokenBoat
line:eb8dca,sarrera-irteerak dakizkit,i know the ins and outs,,Original,FishBuyerBrokenBoat
line:28267f,ezker-eskubiak,the lefts and rights,,Original,FishBuyerBrokenBoat
line:8cc70e,gorabeherak.,the ups and downs,,Original,FishBuyerBrokenBoat
line:3be7b3,eta burura etor dakizuken\nedozein zentzutan ere bai,and any other this ways and\nthat ways you can think of!,,Original,FishBuyerBrokenBoat
line:83350a,zergatik galdetzen duzu?,why do ya ask?,,Original,FishBuyerBrokenBoat
line:e87663,tira ba,well,,Player,FishBuyerBrokenBoat
line:ac7842,gure ontzia zarata bitxia ateratzen ari da...,our boat is making a weird noise...,,Player,FishBuyerBrokenBoat
line:9ba3c2,ah bai,oh yeah,,Original,FishBuyerBrokenBoat
line:e1455f,txalupek era guztietako zaratak egingo dituzte,boats'll make all sorts of noises,,Original,FishBuyerBrokenBoat
line:28894b,izugarri berritsuak dira\nmetal puskak izateko!,they're awfully chatty for\na chunk of metal!,,Original,FishBuyerBrokenBoat
line:28a2b7,bistadizo bat ematea nahi\nduzula iruditu zait?,i reckon you want me to\ntake a look at it?,,Original,FishBuyerBrokenBoat
line:b71cce,axola ez badizu!,if you don't mind!,,Player,FishBuyerBrokenBoat
line:e63629,bai horixe!,well o' course!,,Original,FishBuyerBrokenBoat
line:07e4c1,ea zer egin dezakegun,let's see what we can do,,Original,FishBuyerBrokenBoat
line:4b3f03,ehhhhh,uhhhh,,Player,CrashedBoat2
line:c3309c,ez da martxan jartzen!?,it's not starting!?,,Player,CrashedBoat2
line:89b64c,itxaron ZER?!,wait WHAT?!,,Original,CrashedBoat2
line:288afe,ongi orain funtzionatzen du,okay i think it's working now,,Player,CrashedBoat3
line:6712de,FIU,PHEW,,Original,CrashedBoat3
line:8f7b2a,kar,ha,,Original,CrashedBoat3
line:d2a8d6,beldurtzen hasia nintzen!,i was getting ready to freak out!,,Original,CrashedBoat3
line:c1da40,...,...,,Original,KidBoatBroken
line:966e00,ongi zaude?,you ok?,,Player,KidBoatBroken
line:532001,bai,yeah,,Original,KidBoatBroken
line:ef0c37,oraindik...,i'm still like...,,Original,KidBoatBroken
line:14db5d,uau,wow,,Original,KidBoatBroken
line:611289,arrapala hura zorakeria zen,that ramp was sick,,Original,KidBoatBroken
line:ef052c,"ez da lehertuko, ezta?","it's really not gonna explode, right?",,Original,KidBoatBroken
line:64710a,noski ezetz,definitely not,,Player,KidBoatBroken
line:709f41,ok...,okay...,,Original,KidBoatBroken
line:fef686,ba,so,,Original,KidRequestChallengeFixed
line:902ab8,orain arazotxo\nhori gainditu dugunez...,now that we're\nout of that pickle...,,Original,KidRequestChallengeFixed
line:10f389,agian zuk,did you maybe,,Original,KidRequestChallengeFixed
line:e55d9c,nahizu,wanna,,Original,KidRequestChallengeFixed
line:72c468,...nire erronka berriz egin?,...try my challenge again?,,Original,KidRequestChallengeFixed
line:f46919,eh,uh,,Player,KidRequestChallengeFixed
line:edbbcd,BAINA oraingoan arrapalarik gabe!,BUT this time with no ramp!,,Original,KidRequestChallengeFixed
line:da1e55,ZERO arrapala!,absolutely ZERO ramps!,,Original,KidRequestChallengeFixed
line:fdd047,betiko arrapala gabeko\ntxalupa ibilbide atesgina?!,just regular good old\nrampless boating fun?!,,Original,KidRequestChallengeFixed
line:16a42d,berriz saiatu nahizu nire erronkan?,wanna try my challenge again?,,Original,KidRequestChallengeFixed
line:1d09fe,beste aukera bat\nemateko prest bazaude,if you're willing to\ngive it another go,,Original,KidRequestChallengeFixed
line:d12633,gustatuko litzaidake\nnire erronka berriro probatzea!,i'd love it if you'd\ntry my challenge again!,,Original,KidRequestChallengeFixed
line:7c10e6,oh ados!,oh alright!,Dialogue choice.,Player,KidRequestChallengeFixed
line:8e2559,agian geroago?,maybe later?,Dialogue choice.,Player,KidRequestChallengeFixed
line:38015b,ongi da ba,fair enough,,Original,KidRequestChallengeFixed
line:313674,utz zaitzaket?,can i drop you off?,Dialogue choice.,Player,KidRequestChallengeFixed
line:7a6f5e,ados orduan,okay then,,Original,DropOffKid
line:9a4faa,"lasai, claire!","take it easy, claire!",,Original,DropOffKid
line:a24209,oh,oh,,Original,DropOffKid
line:e1ed39,noski,sure,,Original,DropOffKid
line:890fa3,sentitzen dut,sorry,,Player,DropOffKid
line:53e7de,gauza batzuk\negin behar ditut,i've got some\nstuff i need to do,,Player,DropOffKid
line:9683a6,ongi da,that's ok,,Original,DropOffKid
line:7b41d2,dibertigarria izan da!,this was fun!,,Original,DropOffKid
line:e0cabf,ba azken aldiakoari\nburuz pentsatzen ari nintzen,so i was thinking\nabout last time,,Original,BeforeBoatRaceStartFixed
line:29b389,eta beste arau\nbat gehitzea pentsatu dut...,and i thought i'd\nadd an extra rule...,,Original,BeforeBoatRaceStartFixed
line:91b87e,...ontzi-erabilera seguruak\nsustatzen dituen araua!,...a rule that promotes\nsafe boating practices!,,Original,BeforeBoatRaceStartFixed
line:39a70d,ok,ok,,Player,BeforeBoatRaceStartFixed
line:4cdb7c,haitz bat jotzen duzun bakoitzean,whenever you hit a rock or something,,Original,BeforeBoatRaceStartFixed
line:6e59ad,zure puntuazioari 10\nsegundoko zigorra gehituko diot,i'll penalize you by adding\n10 seconds to your score,,Original,BeforeBoatRaceStartFixed
line:8763d9,zer iruditzen?,how does that sound?,,Original,BeforeBoatRaceStartFixed
line:bd7315,bai horixe!,sure!,,Player,BeforeBoatRaceStartFixed
line:3732b7,moldatuko naiz!,i can handle that!,,Player,BeforeBoatRaceStartFixed
line:70a61e,zure aurreko denborarik onena hauxe izan zen: {{BoatRaceBestTimeText}} segundo,your previous best time was {{BoatRaceBestTimeText}} seconds,,Player,BeforeBoatRaceStartFixed
line:2992c5,uste duzu hori gainditu dezakezula?,think you can beat that?,,Player,BeforeBoatRaceStartFixed
line:9877ff,saiatuko naiz!,i'll give it a shot!,,Player,BeforeBoatRaceStartFixed
line:a62945,nola irabaziko dut berriro?,how do i win again?,,Player,BeforeBoatRaceStartFixed
line:00d88c,2 minutu baino gutxiagoan bukatu!,finish in under 2 minutes!,,Original,BeforeBoatRaceStartFixed
line:952058,eta saiatu gauzak ez jotzen!,and try to avoid hitting things!,,Original,BeforeBoatRaceStartFixed
line:56d5e9,ongi,right,,Player,BeforeBoatRaceStartFixed
line:d574cf,eeeta DENBORA!,aaand that's TIME!,,Original,BoatRaceWon
line:af97f6,{{BoatRaceTimeText}} segundo eskasetan amaitu duzu!,you finished in just {{BoatRaceTimeText}} seconds!,,Original,BoatRaceWon
line:2abab6,eta hori {{BoatRacePenalties}} zigorren ONDOREN da,and that's AFTER your {{BoatRacePenalties}} penalties,,Original,BoatRaceWon
line:506eb1,eta hori zigorraren ONDOREN!,and that's AFTER your penalty!,,Original,BoatRaceWon
line:72712c,beraz badakizu zer?,so guess what?,,Original,BoatRaceWon
line:0182a2,IRABAZI duzu!,you WON!,,Original,BoatRaceWon
line:45c95a,baiii!,yesss!,,Player,BoatRaceWon
line:0848a7,bostekoa?,high five?,,Player,BoatRaceWon
line:21e98c,eh,eh,,Original,BoatRaceWon
line:b70adb,alferregia nago mugitzeko,too lazy to move,,Original,BoatRaceWon
line:9a6bfe,baina zuretzako opari bat dut!,but i do have a gift for you!,,Original,BoatRaceWon
line:c6c2df,"horrek airearatzen\nlagunduko dizu, baita arrapalarik gabe ere!","that'll help you get air,\neven without ramps!",,Original,BoatRaceWon
line:4cc323,zure {{BoatRaceBestTimeText} segundoko aurreko\nmarka ERABAT HAUTSI duzu!,you ABSOLUTELY DESTROYED your\nlast score of {{BoatRaceBestTimeText}} seconds!,,Original,BoatRaceWon
line:8283d1,"nik uste horrek ""HARRAPAZANK HORI!"" bat merezi duela","i think that deserves a ""HECK YEAH!""",,Original,BoatRaceWon
line:e78f9d,harrapazank hori!!,heck yeah!!,,Player,BoatRaceWon
line:ab0ea7,zure {{BoatRaceBestTimeText} segundoko aurreko\nmarka GUZTIZ DEUSEZTATU duzu!,you COMPLETELY ANNIHILATED your\nlast score of {{BoatRaceBestTimeText}} seconds!,,Player,BoatRaceWon
line:f9a711,"nik uste horrek ""IUPI! DEMASEKOA!"" bat merezi duela","i think that deserves a ""COOL BEANS!""",,Player,BoatRaceWon
line:95b1b6,iupi! demasekoa!!,cool beans!!,,Player,BoatRaceWon
line:0492dd,zure {{BoatRaceBestTimeText} segundoko aurreko\nmarka ARRUNT SUNTSITU duzu!,you UTTERLY OBLITERATED your\nlast score of {{BoatRaceBestTimeText}} seconds!,,Player,BoatRaceWon
line:4910de,"nik uste horrek ""WA WA BUP BUP!"" bat merezi duela","i think that deserves a ""WA WA BOOP BOOP!""",,Player,BoatRaceWon
line:62b09b,eh,uh,,Player,BoatRaceWon
line:b414bf,wa wa bup bup?,wa wa boop boop?,,Player,BoatRaceWon
line:8d42d8,ups,oops,,Original,BoatRaceWon
line:8f7699,hori lagun zahar baten meme bat da,that one's an old friend meme,,Original,BoatRaceWon
line:8f4053,lagun zahar baten memea...,old friend meme...,,Player,BoatRaceWon
line:5f96e8,esan nahi duzu,you mean like,,Player,BoatRaceWon
line:99f37c,zuen arteko txistea?,inside joke?,,Player,BoatRaceWon
line:0b6ac8,antzerko zerbait,yeah same diff,,Original,BoatRaceWon
line:649294,eeeta DENBORA!,aaand that's TIME!,,Original,BoatRaceLost
line:98be75,{{BoatRaceTimeText}} segundoan amaitu duzu!,you finished in {{BoatRaceTimeText}} seconds!,,Original,BoatRaceLost
line:91d815,"zure {{BoatRacePenalties}} zigorrak\nkontuan hartuta , hau da,","if you include your {{BoatRacePenalties}}\npenalties, that is",,Original,BoatRaceLost
line:7996d1,"zure zigorrak kontuan\nhartuta , hau da,","if you include your\npenalty, that is",,Original,BoatRaceLost
line:052f51,"brat, ez nahikoa azkar!","drat, not fast enough!",,Player,BoatRaceLost
line:4b6c1f,halere dibertigarria izan da!,it was still fun tho!,,Original,BoatRaceLost
line:0c786a,jakinarazi iezadazu beste\nsaiakera bat nahi baduzu,lemme know if you wanna\ngive it another shot,,Original,BoatRaceLost
line:d977ac,marka polita!,nice score!,,Original,BoatRaceLost
line:292d27,ez da zure aurreko {{BoatRaceBestTimeText}} segundoko puntuazioa bezain ona,not as good as your previous score of {{BoatRaceBestTimeText}} seconds,,Original,BoatRaceLost
line:4614f5,baina hala ere ongi!,but still good!,,Original,BoatRaceLost
line:08d0a6,hm,um,,Original,BoatKidThanks
line:df481d,zera esan nahi nuen,i just wanted to say,,Original,BoatKidThanks
line:e3ea2f,eskerrik asko arrapalaren\nkontuan zintzo aritzeagatik,thanks for being cool\nabout the ramp thing,,Original,BoatKidThanks
line:896fd6,eta,and,,Original,BoatKidThanks
line:17bd81,aitari ez esateagatik...,not telling dad...,,Original,BoatKidThanks
line:95d0a0,dena ongi!,it's all good!,,Player,BoatKidThanks
line:d3edae,nahiko ona da,it's pretty good,,Original,WhatchaReading
line:c0a0fa,irakurle azkarra naiz,i'm a fast reader,,Original,WhatchaReading
line:70aff2,ba laster bukatu beharko nuke,so i should be finished soon,,Original,WhatchaReading
line:b4aee5,eta zer ari zara irakurtzen?,so whatcha reading?,,Player,DadDeerNoQuestions
line:891680,oh hau?,oh this?,,Original,DadDeerNoQuestions
line:7e841d,fikzioa besterik ez,just some fiction,,Original,DadDeerNoQuestions
line:9ed0ed,primeran,cool,,Player,DadDeerNoQuestions
line:10778e,zeri buruzkoa da?,so what's it about?,,Player,DadDeerNoQuestions
line:fc45af,zeri buruzkoa zer?,what's what about?,,Original,DadDeerNoQuestions
line:4c0f79,zure liburua!,your book!,,Player,DadDeerNoQuestions
line:f4254e,"oh, eh","oh, uh",,Original,DadDeerNoQuestions
line:21600f,fantasiazko nobela bat da,it's a fantasy novel,,Original,DadDeerNoQuestions
line:22551d,"ba, badakizu","so, you know",,Original,DadDeerNoQuestions
line:9b441c,magia eta horrelakoak dira,it's about magic and stuff,,Original,DadDeerNoQuestions
line:c12e5d,ongi,nice,,Player,DadDeerNoQuestions
line:12da43,denbora hiltzeko besterik ez da,just killing time,,Original,DeerWhatsUpToBook
line:678f25,asko gehiago ez,not much either,,Original,DeerWhatsUpToBook
line:3a5e91,ezer ez benetan,nothing really,,Original,DeerWhatsUpToBook
line:a3b613,ikusi arte!,see ya!,,Player,DeerDadSeeYa
line:892b16,baa,soo,,Player,WhatchaReadingActualText
line:2532c6,nola du izena liburuak?,what's the name of the book?,,Player,WhatchaReadingActualText
line:20d52d,tira...,well...,,Original,WhatchaReadingActualText
line:c1938d,serie bateko lehen\nliburua da,it's actually the first\nbook in a series,,Original,WhatchaReadingActualText
line:015704,ez dut uste ezagutuko duzunik,i doubt you'll have heard of it,,Original,WhatchaReadingActualText
line:760b66,oraindik nitxokoa da,it's still pretty niche,,Original,WhatchaReadingActualText
line:0e17f1,baina azkar laburbiltzeko...,but to sum it up quickly...,,Original,WhatchaReadingActualText
line:81e180,"antzinako fantasiazko mundu bati buruzkoa da,\nsorginak loriaren alde borrokatzen ziren\nharri eta harkaitzak sorgindu eta\nelkarren kontra borrokatzen ziren\nHarri Piztia indartsuak sortuz, tranpaz eta munstro\nbeldurgarriez betetako areatan",it's about an ancient fantasy world where sorcerers\nbattle for glory by enchanting stones and rocks into\npowerful Stone Beasts that fight each other in epic arenas\nfilled with perilous traps and fearsome monsters,,Original,WhatchaReadingActualText
line:b3921b,"eta hasieran borroka-sekuentziak fokua\nbadirudi ere, benetan pertsonaiak dira\nistorioa bideratzen dutenak eta borroka\nguztiak azti bakoitzaren barne-gatazkei\nmetaforikoki lotuak daude, mundu\nerrukigabe eta axolagabe batean bizirik\nirauteko borrokan ari diren bitartean",and although the fight sequences seem like\nthe focus at first it's really the characters\nthat drive the story and all the battles are\nsort of metaphorically tied to each wizard's\ninternal conflicts as they struggle to survive\nin a ruthless and uncaring world,,Original,WhatchaReadingActualText
line:8ce110,nahiko ona da,it's pretty good,,Original,WhatchaReadingActualText
line:254ac0,heh,huh,,Player,WhatchaReadingActualText
line:6526af,baina nola du izena?,but what's it called?,,Player,WhatchaReadingActualText
line:d940c4,"oh, eh","oh, uh",,Original,WhatchaReadingActualText
line:9c573e,Harkaitz Ausarten Liburua 1:\nOinarri Batailoia,The Bolder Boulders Book 1:\nThe Bedrock Battalion,,Original,WhatchaReadingActualText
line:f77238,bikain!,cool!,,Player,WhatchaReadingActualText
line:bb88eb,bai...,yeah...,,Original,WhatchaReadingActualText
line:ce9f58,hala da,it is,,Original,WhatchaReadingActualText
line:eee6f6,hurrengo liburuarekin nabil!,i'm onto the next book now!,,Original,WhatchaReadingActualText
line:e54497,Harkaitz Ausarten Liburua 2:\nArroka eta Kutxa Gogogrraren Artean,The Bolder Boulders Book 2:\nBetween A Rock and a Hard Case,,Original,WhatchaReadingActualText
line:825447,lehen liburua baino\niluntxeagoa da,it's a little darker\nthan the first book,,Original,WhatchaReadingActualText
line:e60e76,jendea desagertzen ari\nda eta inork ez daki zergatik,people are vanishing\nand no one knows why,,Original,WhatchaReadingActualText
line:f9ed87,gainera oraingoan jende guztia\noso petral dabil,also everyone is very moody\nthis time around,,Original,WhatchaReadingActualText
line:816086,tira ba,well,,Player,WhatchaReadingActualText
line:7d5122,misterioa argitzea espero dut!,i hope they solve the mystery!,,Player,WhatchaReadingActualText
line:b91fd7,hurrengoa irakurtzen ari naiz,i'm reading the next one now,,Original,WhatchaReadingActualText
line:5746d1,Harkaitz Ausarten Liburua 3:\nDena edo hartxintxarrik ere ez,The Bolder Boulders Book 3:\nAll Ore Nothing,,Original,WhatchaReadingActualText
line:eb185b,bi azti handienak...,the two greatest wizards...,,Original,WhatchaReadingActualText
line:b7228e,LAGUN IZANDAKOAK,PREVIOUSLY FRIENDS,,Original,WhatchaReadingActualText
line:8de90a,...orain elkarren aurka ari dira borrokan!,...are now pitted against one another!,,Original,WhatchaReadingActualText
line:84e697,eta apustu handia da,and the stakes are high,,Original,WhatchaReadingActualText
line:f5f662,galtzaileak magiari betiko uko\negin beharko diolako!,because the loser will be forced\nto give up magic forever!,,Original,WhatchaReadingActualText
line:77b8f7,uh oh!!,uh oh!!,,Player,WhatchaReadingActualText
line:a98b9d,hori berriro esan dezakezu!,you can say that again!,,Original,WhatchaReadingActualText
line:e5b9c3,ongi nago,i'm good,,Player,WhatchaReadingActualText
line:8e926a,hurrengo liburura pasa naiz,moved onto the next book,,Original,WhatchaReadingActualText
line:709dda,Harkaitz Ausarten Liburua 4:\nHarrizko Bihotzak,The Bolder Boulders Book 4:\nHearts of Stone,,Original,WhatchaReadingActualText
line:b31881,hau ona da,this is a good one,,Original,WhatchaReadingActualText
line:ff0d6c,liburuaren atzealdeko aipua:,to quote the back of the book:,,Original,WhatchaReadingActualText
line:6f58ee,"""Harri Piztien artean loratzen ari den erromantze batek\nzalaparta sortu du gudu-zelaian!""","""a blossoming romance between Stone Beasts\nhas caused an uproar on the battlefield!""",,Original,WhatchaReadingActualText
line:3ea37e,"""aurki al dezkaketa maitasuna Mega Ukabilek\neta Harri Birrintzailek gerraren erdian?""","""can Mega Fist and Stone Crusher find\ntrue love in the midst of war?""",,Original,WhatchaReadingActualText
line:7afe8f,beraien alde beti!,i'm rooting for them!,,Player,WhatchaReadingActualText
line:fca29d,amaitu duzu?,you finished it yet?,,Player,WhatchaReadingActualText
